fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9812276765195852,0.5851440509552808,0.7830151686916339,0.16952035310628097,5.459785461425781e-05,4,ruleta,20,10,1063615762,111111011001010111110100010010,3
0.9812276765195852,0.5851528051127437,0.8216681218767705,0.12914853593712922,4.363059997558594e-05,5,ruleta,20,10,1063615762,111111011001010111110100010010,3
0.9831364028621212,0.5851323788471936,0.8093808415331667,0.1568829426831903,4.6253204345703125e-05,6,ruleta,20,10,1064649755,111111011101010100010000011011,3
0.9831364028621212,0.5851323788471936,0.8361001593229748,0.13821407905876804,4.3392181396484375e-05,7,ruleta,20,10,1064649755,111111011101010100010000011011,3
0.9831364047089941,0.8486565425043672,0.9022523214125829,0.06564183230477341,4.57763671875e-05,8,ruleta,20,10,1064649756,111111011101010100010000011100,3
0.9831364047089941,0.8486565442202835,0.9293448587270758,0.0658809136644827,5.030632019042969e-05,9,ruleta,20,10,1064649756,111111011101010100010000011100,3
0.9831498426023177,0.8486460085267002,0.8890019516877394,0.06163092712805853,4.5299530029296875e-05,10,ruleta,20,10,1064657032,111111011101010110000010001000,3
0.9831477371539211,0.8486565442202835,0.8889055047552006,0.05861491675595765,4.410743713378906e-05,11,ruleta,20,10,1064655892,111111011101010101110000010100,3
0.9831477371539211,0.8486444436214402,0.8918934549792011,0.05998428963629776,4.4345855712890625e-05,12,ruleta,20,10,1064655892,111111011101010101110000010100,3
0.9831366041712802,0.8486442239857297,0.9024464376481747,0.06588276875841166,5.4836273193359375e-05,13,ruleta,20,10,1064649864,111111011101010100010010001000,3
0.9831553832667659,0.8486444436214402,0.9427929549470635,0.06162939073162851,4.6253204345703125e-05,14,ruleta,20,10,1064660032,111111011101010110110001000000,3
0.9831554202045812,0.8486565099019572,0.9427960658701544,0.06162878833647212,4.57763671875e-05,15,ruleta,20,10,1064660052,111111011101010110110001010100,3
0.9831553093911372,0.8486565099019572,0.9562440467999732,0.053793758668603954,4.267692565917969e-05,16,ruleta,20,10,1064659992,111111011101010110110000011000,3
0.9831553093911372,0.8631188237861953,0.9695979352798126,0.035789816404985034,5.125999450683594e-05,17,ruleta,20,10,1064659992,111111011101010110110000011000,3
0.9831553537165141,0.9677159533757731,0.9785178393081688,0.0070714986076335475,4.363059997558594e-05,18,ruleta,20,10,1064660016,111111011101010110110000110000,3
